seller_id,seller_city,seller_state,seller_region,seller_zip_code_prefix
cd2169d9f31ff6fbb9ca3373b0c9e354,Nova Friburgo,RJ,Southeast,28633
15aec03fe4cf30dfa574cf550f5ff5ff,Rio De Janeiro,RJ,Southeast,21862
9674754b5a0cb32b638cec001178f799,Sao Paulo,SP,Southeast,4438
c161d1327ebc3a156c09582ab2f59f6c,Sao Paulo,SP,Southeast,3521
4d232b78ab7ef10393dc3807d827bc0d,Belo Horizonte,MG,Southeast,30120
23ff42c4bf1f8f16cddb19d8b972974a,Itau De Minas,MG,Southeast,37975
d3dcf0604eabf0224fbd5948b5e02f69,Sao Paulo,SP,Southeast,3654
49067458c68f7701fd334ce326accbe0,Juiz De Fora,MG,Southeast,36050
dfa0c4c6229ab200a4a1336b4d7128ff,Florianopolis,SC,South,88085
35281d148dcf7134bae913c57db4e6da,Sao Paulo,SP,Southeast,5171
76833248bbc0e65a0293ec62023e4396,Birigui,SP,Southeast,16200
48e5ee06fb2dc74df1c711a9b6dfac2a,Oliveira,MG,Southeast,35540
2cb6eb1b7185064167657fa09f541105,Sabara,MG,Southeast,34710
0f7eea709efdf942b5f95c7516dbacd7,Pedrinhas Paulista,SP,Southeast,19865
54583ab379489add547fe47b628db589,Sao Bernardo Do Campo,SP,Southeast,9810
51e0557bc7b86de13e946c60ee91ce39,Belo Horizonte,MG,Southeast,31510
0bebbb2cea103a4a020c95d43fd7d754,Sao Paulo,SP,Southeast,2515
9da1ca0bef29ee170e541927a5aeabdc,Votuporanga,SP,Southeast,15500
6c7d50c24b3ccd2fd83b44d8bb34e073,Presidente Prudente,SP,Southeast,19025
3faf68a3b0af94b10bac70d86077be49,Holambra,SP,Southeast,13825
05feb94f19d094d4b0f9281f0b1d4c99,Mogi Das Cruzes,SP,Southeast,8752
f650a9708fa1bab22bdd8d3a818cc415,Ararangua,SC,South,88901
5cbbd5a299cab112b7bf23862255e43e,Pinhais,PR,South,83324
07d75e33f2750d97d467fb57e4dfdd8a,Sao Paulo,SP,Southeast,2117
8a8835a43bda99fd37310ad76c457510,Sao Caetano Do Sul,SP,Southeast,9540
ca3bd7cd9f149df75950150d010fe4a2,Sao Paulo,SP,Southeast,4361
323ce52b5b81df2cd804b017b7f09aa7,Sao Paulo,SP,Southeast,3306
ebd1417732defaf66c50b5a800eb293e,Londrina,PR,South,86047
76ea5315acb3f5f7ade3cd261faf922a,Sao Paulo,SP,Southeast,4213
4b1eaadf791bdbbad8c4a35b65236d52,Ribeirao Preto,SP,Southeast,14092
4cc43a222a0f94910728b62b97a8c5f8,Ribeirao Preto,SP,Southeast,14026
bc503e244f187939d10c92a5c8e378ce,Birigui,SP,Southeast,16200
b6f52e346160519c24a23af05410ad32,Sao Paulo,SP,Southeast,1254
70125af26c2d6d4ef401a1d02ae7701f,Goiania,GO,Central-West,74435
c84592044b180dec206770c38603814b,Sao Paulo,SP,Southeast,1026
1caf283236cd69af44cbc09a0a1e7d32,Nova Iguacu,RJ,Southeast,26020
ba90964cff9b9e0e6f32b23b82465f7b,Guarulhos,SP,Southeast,7140
5e9f5bd34e0830569f05c9d4f56e04a8,Porto Alegre,RS,South,90560
15fa791d5e017f66402dc28c44480657,Sao Paulo,SP,Southeast,3307
20d83f3ef0e6925fd74bfd59170babf7,Sao Paulo,SP,Southeast,2804
59417c56835dd8e2e72f91f809cd4092,Limeira,SP,Southeast,13480
a13580f0e8f782b7a543885a0ef99f08,Rio De Janeiro,RJ,Southeast,22790
ccada0ef508e698917a6eab263375905,Pato Bragado,PR,South,85948
4bde6149c15cf7e177b36fa060dd6de8,Carazinho,RS,South,99500
fe1bbc5feda5c8979a8a1b3b2512d5a6,Arinos,MG,Southeast,38680
23a0ffca143a15b9b5bbdb7d552f626a,Sao Pedro,SP,Southeast,13520
32b8764b4ef628b53608fc34011fcc13,Lages,SC,South,88504
e7df4cd29ab5abab70fb0783ddb53987,Sao Paulo,SP,Southeast,4122
0432ead42b6c8a0bdf68154add917fdf,Maua,SP,Southeast,9320
7e959205cebc10adefcb331f934238a4,Sao Paulo,SP,Southeast,1223
2a261b5b644fa05f4f2700eb93544f2c,Porto Ferreira,SP,Southeast,13660
f680f85bee2d253556ac91be391d2c82,Carapicuiba,SP,Southeast,6365
3785b653b1b82de85ab47dd139938091,Ampere,PR,South,85640
d379f449f2a3b271bc01c0782020f705,Divinopolis,MG,Southeast,35500
7ea5bfa6c340f58f8e71fc1f0412b0d6,Belo Horizonte,MG,Southeast,30180
dc120d932ddf9d4dfb6fd68beefda622,Sao Jose Dos Pinhais,PR,South,83010
6902157ee16728322d61a1321fa79e58,Sao Paulo,SP,Southeast,1026
f3041c2e75ec683697a6a5ea82192210,Itauna,MG,Southeast,35680
c54679b132454625907c773d273d4126,Guaruja,SP,Southeast,11443
d26aa40b90272d4843d63be7c1462c8d,Sao Paulo,SP,Southeast,3065
a2fa0bdc798ee84cdb08281337cf4fb6,Florianopolis,SC,South,88063
bd697db56ff8e7c9cd1abeb7f72029b2,Sao Paulo,SP,Southeast,3533
2aafae69bf4c41fbd94053d9413e87ee,Porto Alegre,RS,South,91901
483ca627d131e18f988349b1655c0acd,Mogi Mirim,SP,Southeast,13800
1a3df491d1c4f1589fc2b934ada68bf2,Joinville,SC,South,89224
e81e1f9c3e762e620f3fb60a51499e16,Curitibanos,SC,South,89520
4170f6a9367e6b5d6401d03ce6d54569,Brasilia Df,DF,Central-West,71906
4e480be820e37de1444325ff358c9296,Tres Coracoes,MG,Southeast,37410
6560211a19b47992c3666cc44a7e94c0,Sao Paulo,SP,Southeast,5849
3da38366e7bd9baf6369071f782ecdf0,Fortaleza,CE,Northeast,60346
e3e290b38963293022cdcd6db8328103,Sao Paulo,SP,Southeast,1403
70b52a4cfc823994561b00bad161b4ed,Sao Paulo,SP,Southeast,2727
c1552b1dab6e6f760950368ae61fb600,Sao Jose Dos Campos,SP,Southeast,12215
596849622429351f47b32e6cae1055ff,Mogi Das Cruses,SP,Southeast,8710
e6ffc9ac6a7adc9d16a1cfc2286dd546,Sao Paulo,SP,Southeast,2565
bf0045791395e66460eb04749c68672a,Sao Paulo,SP,Southeast,4256
718539d38d07dd351c76db862760e2e2,Campinas,SP,Southeast,13088
b76f4d90e85657a240495c876313adc5,Hortolandia,SP,Southeast,13185
979e9f8b5b39dd243a2550c8b05aecf0,Sao Paulo,SP,Southeast,4160
22a23e5ac7061fc538cc2a019afaaf16,Belo Horizonte,MG,Southeast,30310
0b90b6df587eb83608a64ea8b390cf07,Maringa,PR,South,87025
9200e6ce317b67196b6b0bad4d4bd567,Rio De Janeiro,RJ,Southeast,20771
4c60877808f4318ef1107fbeb8f89afa,Atibaia,SP,Southeast,12940
3bb32fedaa74e4ad20f4ce067733bd31,Porto Belo,SC,South,88210
ae8bfdbf1c2a2a2dee92d799db0a31c6,Toledo,PR,South,85900
1927cdb9fa74f5270097f6250e8e8f34,Marilia,SP,Southeast,17511
8a87611c08849ffeeccab52aa798b6c7,Curitiba,PR,South,82940
679769a98cfcc6da877c8486ff1c13f3,Ipatinga,MG,Southeast,35162
acf974e4d5950ad143a247471b831eb9,Caxias Do Sul,RS,South,95059
20a7efa9721046319bdde5d60b6b5365,Laguna,SP,Southeast,88790
febab0275244b9a49a623f0bd613ca2f,Pedreira,SP,Southeast,13920
f3da5b2ff499efb8d4a6d371d175d7dd,Sao Paulo,SP,Southeast,2407
436bf27f2f18474fc6047702e9f8a866,Campinas,SP,Southeast,13041
d2f3e277560ed4c6361284429b00f037,Atibaia,SP,Southeast,12942
cd843d4cf8ef32827de0396605163ba3,Juiz De Fora,MG,Southeast,36071
67883baaae6134ee81b271a542613728,Sao Paulo,SP,Southeast,1310
7dc9a3355bae96dd82008b313d3a456c,Dores De Campos,MG,Southeast,36213
05e107217c7266362fd44b75b2cd4cc4,Sao Paulo - Sp,SP,Southeast,5353
1acde099eb406aa220b1169b188b42da,Sao Paulo,SP,Southeast,2532
d97df38225e5abadaff1e72cb72b823c,Sao Caetano Do Sul,SP,Southeast,9560
45213867cefbf2cd4c6177e10216a951,Araras,SP,Southeast,13603
61b893c57e33626afb104d4112b1be76,Divisa Nova,MG,Southeast,37142
a420f60ff1aa9acc80d0e42959f2b313,Sao Paulo,SP,Southeast,5138
ff4ea69c2a729e83e63c7579e4ef8170,Guarulhos,SP,Southeast,7071
fa5fdc4e4bb6bd1009ad0e4ac4096562,Santo Andre,SP,Southeast,9111
916748bc99315c2d202898ae58b1617e,Sorocaba,SP,Southeast,18040
bc2ac6b95e1accce9858528ee566c17e,Campinas,SP,Southeast,13085
25debeafbce801fdd479539350185eee,Igaracu Do Tiete,SP,Southeast,17350
02c988090b766852e088c69d7fb3b551,Americana,SP,Southeast,13473
e5f9e61ceb5f523cc966e0f34095032f,Brusque,SC,South,88353
ad97a199236354e53fcd91a5a913e9a2,Brusque,SC,South,88350
3606774ec64634822d78dc2db6d37045,Sao Caetano Do Sul,SP,Southeast,9510
94165aea8a35c3c21499cbcae239b16c,Uberlandia,MG,Southeast,38412
c8665a4dd081a2c436b1cd921079d0d9,Pitangueiras,SP,Southeast,14750
c7dcd301ecfe5ab7f778ac172cf74be7,Belo Horizonte,MG,Southeast,30120
6c17baf138731a4aaacc3210adf2037b,Franca,SP,Southeast,14400
50c361bcf670d16f6df4d52de3dff924,Sao Paulo,SP,Southeast,4131
32e5635e63cb374eb63afdd242fb6134,Rio De Janeiro,RJ,Southeast,22451
c1f12f926d0ba950578b4fa41115cbb6,Sao Paulo,SP,Southeast,4317
8602a61d680a10a82cceeeda0d99ea3d,Sao Paulo,SP,Southeast,1001
c3acdfac4e3e97ff87529454fbc03642,Sao Paulo,SP,Southeast,5705
fde0cc9ea29c8ccfc0a2c22256a58c71,Curitiba,PR,South,81650
e63e8bfa530fb16910dd6956e592bb81,Guarulhos,SP,Southeast,7160
c4f7fee5b0db50e87766f5a4d1b1b758,Sorocaba,SP,Southeast,18085
d7485b33791774c36108f8c69602d48d,Curitiba,PR,South,81020
515d781150feed28a6ac091bb0e3cb8c,Campo Grande,MS,Central-West,79090
e908c0f3646e8b60375734a350d95d71,Sao Paulo,SP,Southeast,1226
2646baaf662d4d92ac48f047e35db92d,Sao Paulo,SP,Southeast,3303
13fa2a6c6b9d0f43cb588d7c82117a12,Sao Paulo,SP,Southeast,3567
5343d0649eca2a983820bfe93fc4d17e,Santo Andre,SP,Southeast,9270
7c9130f5f3729edd32aa059141d92484,Garca,SP,Southeast,17400
e4ebd3f87bf70440014f07ddda7fbe03,Presidente Epitacio,SP,Southeast,19470
33a17d60c64393351ebf1ef860f4e0f2,Porto Alegre,RS,South,91510
640e21a7d01df7614a3b4923e990d40c,Ibitinga,SP,Southeast,14940
d57e18d5f73c7ccb7f7339b61166898d,Sao Paulo,SP,Southeast,3613
dd2bdf855a9172734fbc3744021ae9b9,Belo Horizonte,MG,Southeast,31255
9d213f303afae4983637247556438ede,Ibitinga,SP,Southeast,14940
aadfe0417e61315688b6bd7043361e25,Goiania,GO,Central-West,74340
079d295dcbf06ee8bb1b65ba964eb2b6,Sao Paulo,SP,Southeast,2124
55c26bcb609f480eb7868594245febb5,Tabatinga,SP,Southeast,14910
cbf09e831b0c11f6f23ffb51004db972,Sbc/Sp,SP,Southeast,9726
7fdb0720c8d7c9075538b365dc8c3a22,Toledo,PR,South,85904
933446e9a59dece7ae9175103820ca8f,Curitiba,PR,South,81730
3f8247d0f772ffa58560e5c682521ad5,Joinville,SC,South,89211
e46bc031f2c5bae4ccb40bb90712e9b4,Sao Paulo,SP,Southeast,5174
4aba391bc3b88717ce08eb11e44937b2,Arraial D'Ajuda (Porto Seguro),BA,Northeast,45816
fcba71d4d5db057f43249145e4eb1e27,Limeira,SP,Southeast,13481
c747d5b92c7648417faea95d36d763e8,Pacatuba,CE,Northeast,61800
715bbd5ba4e6b74cb0d2f29eb45058b0,Serra Negra,SP,Southeast,13930
1430239a858e7682bbc43b20758af153,Sao Paulo,SP,Southeast,4087
bb7a14e229b1c95156719c3d9552eeee,Rio De Janeiro,RJ,Southeast,23095
d598f929fc44e1e38678e7f47250ec04,Formosa,GO,Central-West,73801
edc518ba25576a0188a0e8f2c3af186f,Guarulhos,SP,Southeast,7023
4c18691b6037662be2df78a765d98ab5,Sao Paulo,SP,Southeast,3167
8f2b51a30523cdecddc2f179f351c7d6,Sao Paulo,SP,Southeast,4833
6b536a23086fba0d58c08d68814397f6,Niteroi,RJ,Southeast,24346
95f83f51203c626648c875dd41874c7f,Borda Da Mata,MG,Southeast,37564
6b243f80ed07b10f0e8aa0f21a205f3c,Curitiba,PR,South,81825
e7f3bf1ecd8526eb7f3b18059e6716e5,Ubatuba,SP,Southeast,11680
4d600e08ecbe08258c79e536c5a42fee,Entre Rios Do Oeste,PR,South,85988
2089a6d640999f9b9141ac719b2af596,Sao Carlos,SP,Southeast,13566
2a167ca73899c85001a837d8fb4962f6,Sao Paulo,SP,Southeast,37540
458c6fa920810ce2492da71bc26d9eec,Catanduva,SP,Southeast,15813
7494d0dcba8551df6cf37f1b905dc2f7,Santos,SP,Southeast,11013
698f5fa55a5f73d0740e9d9a773e8093,Rio De Janeiro,RJ,Southeast,20751
4f0d637c1197fd65405ebd755ac9f86b,Taboao Da Serra,SP,Southeast,6768
3969863bb8af7f72580b3b1ffd3a17b3,Sao Paulo,SP,Southeast,3550
2a5b78b41cd05baeac8df54c6606b92c,Formiga,MG,Southeast,35570
1f7dfad2cb384ea4d2d7e1ffbd78c407,Sao Paulo,SP,Southeast,1139
08f5819815f3d06545011850bd70f0a8,Santos,SP,Southeast,11075
b32be1695eb7ec5f10f72d9610a12527,Caxias Do Sul,RS,South,95012
b94cc9f10ddc85e4ba73a6f7974e7101,Macae,RJ,Southeast,27930
53243585a1d6dc2643021fd1853d8905,Lauro De Freitas,BA,Northeast,42738
6df688df543f90e9b38f4319e75a9d88,Belo Horizonte,MG,Southeast,31230
7f40d06aa0b5f1aa4f41af8c0480e2ef,Rio Claro,SP,Southeast,13506
dd88d13bea9e4c2bf47daf224f8141e5,Lajeado,RS,South,95900
72c38a04bd6a1c3dbc5298425a0db86d,Cascavel,PR,South,85804
9e17b9d64683aebcbb9ee362d06463b4,Ribeirao Preto,SP,Southeast,14020
b5bb2b985208834bd5bd86c7a402bbad,Venancio Aires,RS,South,95800
b1fecf4da1fa2689bccffa0121953643,Campo Grande,MS,Central-West,79107
7b1222c3624aa89b9558b50a2594188c,Sao Jose Do Rio Preto,SP,Southeast,15041
e595809a6c31ec4314fd06ef198c244d,Navegantes,SC,South,88370
ba6b68b55fe8704377a7d43c8e5c0185,Belo Horizonte,MG,Southeast,30130
b8114f2f589a6804810f04f99b36b498,Sao Bernardo Do Campo,SP,Southeast,9633
83d7070a0b9a8b4625fa8682b819fabb,Cotia,SP,Southeast,6717
570d4583587a5fe2d47c7be89b91ad27,Sao Paulo,SP,Southeast,2220
9591fc341b1bfb7ef561e2968ec6e011,Sao Paulo,SP,Southeast,4456
0af977692321d895349eded183341d28,Santos,SP,Southeast,11070
b33aaadd1a8891d2dfef0c4c3bdf0371,Limeira,SP,Southeast,13481
5d9dc90a686a8fddacffab6bab5653a3,Santana De Parnaiba,SP,Southeast,6513
cc80e2f693fa6e2408f47ccf62413fc1,Curitiba,PR,South,81050
dee656f0f566ed1aa85bd137c943f08f,Cruzeiro,SP,Southeast,12701
ace601496e211a664100321f038f50af,Sao Paulo,SP,Southeast,2372
d673a59aac7a70d8b01e6902bf090a11,Ibitinga,SP,Southeast,14940
966cb4760537b1404caedd472cc610a5,Diadema,SP,Southeast,9920
d4a5e99e0dd915df64ba55a7fbd583fd,Sao Paulo,SP,Southeast,5041
6bcb2352a2a0c38b845f598298ab9d26,Maringa,PR,South,87050
2c2c9832d1bb38c5b0034a3b47d313ee,Santa Maria,RS,South,97050
f3b80352b986ab4d1057a4b724be19d0,Brasilia,DF,Central-West,71200
b452cb0ae35044c4a53179c39f49fb06,Sorocaba,SP,Southeast,18047
0307f7565ff85b299b6e5ef162b1b1a9,Sao Jose Do Rio Preto,SP,Southeast,15085
ffeee66ac5d5a62fe688b9d26f83f534,Mirassol,SP,Southeast,15130
3bfad056cf05c00dabe2f895925d83b1,Osasco,SP,Southeast,6033
9aa388272ee334b6ae07bc73706e254a,Muriae,MG,Southeast,36886
74bafed391319577bce6f4d2acc0589a,Sao Paulo,SP,Southeast,1311
2b03ac196f5ed62ac483960fe0fa3b65,Sao Paulo,SP,Southeast,2510
0b64bcdb0784abc139af04077d49a20e,Canoas,RS,South,92420
0bfd0b434243adc5c2e1aa6baf19c6aa,Rio De Janeiro,RJ,Southeast,22745
92d14edfb62ee5ae7fdff70b0f4e7233,Sao Bernardo Do Campo,SP,Southeast,9810
5e105f5c9f63f5f1fd75d6cb942e55b1,Sao Jose Do Rio Preto,SP,Southeast,15076
2fb25ab44bdbeae6a4d816e0d0c9d500,Volta Redonda,RJ,Southeast,27274
ed4311e67debd72b8610a5347a743087,Guarulhos,SP,Southeast,7170
5bf397d04035b5f45cc41e82ec106803,Sao Paulo,SP,Southeast,4144
f9bbdd976532d50b7816d285a22bd01e,Sao Paulo,SP,Southeast,5319
e3e15e2c0b9700561efac21c6be48066,Sao Paulo,SP,Southeast,5315
a5bff0f43eb51f0cad7c37fac7244c8a,Sao Paulo,SP,Southeast,4827
f52c2422904463fdd7741f99045fecb6,Santo Andre/Sao Paulo,SP,Southeast,9230
14f2b3587172b9db894c9bad8dab520b,Ipe,RS,South,95240
1354d51653f645349064725ed204e85e,Sao Paulo,SP,Southeast,1230
eaaa46e98c9e61f6764dd1d7a2ab8b3e,Messias Targino,RN,Northeast,59775
5b664594895aefb418afaee6d40a9a23,Petropolis,RJ,Southeast,25750
bf00385a5f7fc1ef39a13c2e9ee50a5f,Sao Paulo,SP,Southeast,1224
391bbd13b6452244774beff1824006ed,Campinas,SP,Southeast,13082
c714262700f93defc16bf17a51a4cb23,Sao Paulo,SP,Southeast,2751
bcd2d7510d58e293f20fad6438c1b314,Curitiba,PR,South,81540
ec4608a1f76453166bb312b2968aeaf4,Porto Ferreira,SP,Southeast,13660
5c603ffb38cbbf25a0e0698941324143,Varginha,MG,Southeast,37004
2bd05d410a8fd26dc4184a15f4f2f588,Belo Horizonte,MG,Southeast,31130
4dab98ca6cd6d3df586203cefd28a042,Porto Alegre,RS,South,91150
293dee954235e4e4e43f129313625ebe,Brasilia,DF,Central-West,72125
cd68562d3f44870c08922d380acae552,Ribeirao Preto,SP,Southeast,14050
082e0bf4cb865a6533b1e8e498cc0255,Botucatu,SP,Southeast,18608
c286ec035ee04ba81c97508f0b5df544,Curitiba,PR,South,81320
dd8a29ce82d5c705ba932d81494600a5,Sao Paulo,SP,Southeast,8220
41da412d33e8da4f22baf55cb1bde82c,Domingos Martins,ES,Southeast,29260
782f78b632a43875dd5b53e3e49c9564,Campinas,SP,Southeast,13030
28405831a29823802aa22c084cfd0649,Sao Paulo,SP,Southeast,3644
fe19dce63ae80346207c6c55713d1023,Uberaba,MG,Southeast,38010
a67780aba9dd436e7ac0aa1f889e73ec,Presidente Prudente,SP,Southeast,19027
d594982fd877af63ace38ea1fca27c76,Sao Paulo,SP,Southeast,1031
dda37071807e404c5bb2a1590c66326f,Sao Paulo,SP,Southeast,3282
5bc55dbe2f12b6af6d83ed46023e0dc8,Coronel Fabriciano,MG,Southeast,35170
b1b3948701c5c72445495bd161b83a4c,Sao Paulo,SP,Southeast,3390
4e92348462c75b6c842b994ce84a0ed4,Cachoeirinha,RS,South,94930
6e13dd869aa7185f601c941423abcc8f,Sao Paulo,SP,Southeast,5311
723cd880edaacdb998898b67c8f9da30,Ibitinga,SP,Southeast,14940
00ee68308b45bc5e2660cd833c3f81cc,Sao Paulo,SP,Southeast,3333
1fbe10c70e30765ed1de86d9f7e98409,Maua,SP,Southeast,9320
001e6ad469a905060d959994f1b41e4f,Sao Goncalo,RJ,Southeast,24754
685b870da5b52a710782c9c0fefbeb5b,Sao Bernardo Do Campo,SP,Southeast,9820
701938c450705b8ae65fc923b70f35c7,S Jose Do Rio Preto,SP,Southeast,15014
f3862c2188522d89860c38a3ea8b550d,Ribeirao Preto,SP,Southeast,14092
f5f1f2c5f923f36ad79ea1d07185ddc9,Taruma,SP,Southeast,19820
cf8ab1616079e2793aa29d524df01bb1,Sao Paulo,SP,Southeast,4088
160851d3ece7aa1a510f8d1a4bb8a8af,Garca,SP,Southeast,17400
61c36f0fc4a47f9532e5512b66668e62,Guarulhos,SP,Southeast,7043
59b22a78efb79a4797979612b885db36,Uberlandia,MG,Southeast,38414
553a440137d6e0cf776aee0bb83ac9f5,Limeira,SP,Southeast,13481
ea8482cd71df3c1969d7b9473ff13abc,Sao Paulo,SP,Southeast,4160
72bc2cce903c872fe376a8faaa81d237,Sao Paulo,SP,Southeast,4693
65c255b299faf2d12050937cc219c46c,Sao Paulo,SP,Southeast,3060
f09e26011d833ddab11593c1a097a92a,Pirassununga,SP,Southeast,13632
72c73be2b085b9d57650dd53eb2004c9,Sao Paulo,SP,Southeast,2116
c2bda99904207edd1834f03e0022b007,Sao Paulo,SP,Southeast,8280
3d4824f20035949c710eaf111f869d39,Sorocaba,SP,Southeast,18015
042573af89b6d931f672efaf789d8358,Sorocaba,SP,Southeast,18015
5b925e1d006e9476d738aa200751b73b,Sao Paulo,SP,Southeast,4567
06bb3a2fe5e7b7a845b13e8fb91bd944,Belo Horizonte,MG,Southeast,31844
5f5a58930c3c35f3b5af264f34fb8c85,Ribeirao Preto,SP,Southeast,14020
fe2032dab1a61af8794248c8196565c9,Campinas,SP,Southeast,13030
3092c0b297aacfb4bb6e056ebe13b9b8,Aruja,SP,Southeast,7402
c004e5ea15737026cecaee0447e00b75,Sao Paulo,SP,Southeast,2035
8629a7efec1aab257e58cda559f03ba7,Goiania,GO,Central-West,74223
1c56ffe0e9dea2657fc6e95b53f40b13,Sao Carlos,SP,Southeast,13575
74a9b9bddf14ece02beb81f52c41a88d,Sao Paulo,SP,Southeast,1156
1cbd32d00d01bb8087a5eb088612fd9c,Sp / Sp,SP,Southeast,3363
850857dfac77488c307e2b1cbd84ab5a,Cascavel,PR,South,85802
e0a366315b1b726b6c7832d664c0f530,Sao Paulo,SP,Southeast,2258
4049512728d969bec69f84088b012416,Belo Horizonte,MG,Southeast,30310
120476eb7a04c149d14772edaf5d9bf2,Angra Dos Reis,RJ,Southeast,23954
cd6efc47efaabf134f8bdb654e10b4f1,Rio De Janeiro,RJ,Southeast,23050
2a7c6c0b0d5efde2bf75ec1e1cec2d41,Maringa,PR,South,87015
4e17c65a516f69d023a2ae78b84f28d6,Suzano,SP,Southeast,8673
a8739afb32aaa45e01815ca76f76f54b,Sao Bernardo Do Campo,SP,Southeast,9850
d4828feed4cda2cd9d6b37899a95a71e,Juzeiro Do Norte,CE,Northeast,63020
e3d3b3efac954a60d61be70b7e05b49b,Sao Paulo,SP,Southeast,3370
d558ebe531605a1285ab2b1bc3256dfb,Divinopolis,MG,Southeast,35501
c7a0a13cbcf29d5ce51c8f80afdc0b89,Laurentino,SC,South,89170
33ac3e28642ab8bda860a2f693000e78,Cotia,SP,Southeast,6717
8936ba0de1073ee888cb3185ae5dc661,Sao Paulo,SP,Southeast,3372
18a349e75d307f4b4cc646a691ed4216,Sao Paulo,SP,Southeast,1319
a72c2f59332659e361d647515c698798,Flores Da Cunha,RS,South,95270
b55638ad525e906c698fa2ce742c1742,Imbituba,SC,South,88780
be9a160a9011f627c3e121d076c1ec7b,Jaragua Do Sul,SC,South,89256
ed859002ad59dbf8cf3602696a6c3000,Londrina,PR,South,86035
12b9676b00f60f3b700e83af21824c0e,Montenegro,RS,South,95780
ef2fbc2b607d8492bcffe657a4645434,Rio De Janeiro,RJ,Southeast,20051
a080fc8a850289b27500f6b49cca2553,Sao Paulo,SP,Southeast,3382
9c57bc60cfad5ee62d35d3f1ce4593a1,Curitiba,PR,South,81200
9539213aa8e023c01937bef95dc006da,Sao Paulo,SP,Southeast,3673
69a43819c758c65a5befb0b471c954d7,Apucarana,PR,South,86802
8fdca8e349553f99bc738833a62c8802,Sao Paulo,SP,Southeast,2189
0bb27263628258b8111a0262769fa9db,Sao Paulo,SP,Southeast,3077
08061dc0fc165ed41288cc7acde738ee,Osasco,SP,Southeast,6036
4ebdc7e6cd6102a022dadc49156d4ea8,Sao Paulo,SP,Southeast,5030
f918546be4bec7104d117789ba758b2b,Sao Paulo,SP,Southeast,5634
eb4a59a06b3948e851a7d7a830bcbc42,Salvador,BA,Northeast,41820
80146bc52c4f6af5239b23de2a20262b,Taboao Da Serra,SP,Southeast,6753
4091f77d8c768fc3e81c20761471761d,Sao Paulo,SP,Southeast,3059
0dfbed20065e425d2eaefb101f9816c0,Porto Ferreira,SP,Southeast,13660
26bad72add1f86e08a776ce4ffdaf1ca,Pedregulho,SP,Southeast,14470
e174dc2de86d60fee178170a154c05e7,Santo Andre,SP,Southeast,9210
612170e34b97004b3ba37eae81836b4c,Novo Hamburgo,RS,South,93542
2a84855fd20af891be03bc5924d2b453,Belo Horizonte,MG,Southeast,30111
cf2384dd2f1dddea3f838efed0945e65,Serra Negra,SP,Southeast,13930
377bc18334c78dd2f1535ef22a3ad225,Sao Jose Dos Pinhais,PR,South,83015
439a47cc365d6e3bd526812ea9de3c29,Mogi Das Cruzes,SP,Southeast,8730
6ba4733aa33f6386e9fb0c0fd3993b38,Torres,RS,South,95560
4b39558c138930b9e5489c93b6df5fe3,Aracaju,SE,Northeast,49055
4b9750c8ad28220fe6702d4ecb7c898f,Limeira,SP,Southeast,13484
278b6e0b20c4f61fefaa0577943d7a35,Itajai,SC,South,88316
ba8e85df286308fe68a2ce83a8f8b2d6,Santa Catarina,SC,South,88135
2059c39f76271d4ca3f15b5ffaccc8b8,Curitiba,PR,South,81930
5a05a16bb50629ee31afab8a6d4c2674,Caxias Do Sul,RS,South,95076
edb65fe661681b1c0de8bd47c8655855,Sao Paulo,SP,Southeast,8111
8cbac7e12637ed9cffa18c7875207478,Jaragua Do Sul,SC,South,89254
fdb9095204a334cd8872252ffec6f2db,Sao Paulo,SP,Southeast,3331
0cab2da43793a6f3c5ed8514c5f54627,Curitiba,PR,South,80060
5b97c06a046398e7005b2b7c0d707a92,Joao Pinheiro,MG,Southeast,38770
aae3bfea055532c57fb453ed3ec80b30,Santo Andre,SP,Southeast,9271
866558b3bccef2dbc6d29a2b5995016f,Arapongas,PR,South,86706
cb5df0dcb9e280b1780e9d589889f2c7,Bady Bassitt,SP,Southeast,15115
9bcdfa7b615b3abb9461d9e3ad9886ae,Blumenau,SC,South,89053
271c58a1d139c45eaf3316107c6d3a3b,Sao Paulo,SP,Southeast,3632
2dee2ce60de9709b1a24083217181a1f,Sinop,MT,Central-West,78552
a154d7316f158bb42e6fa18bbe3afd3a,Sao Paulo,SP,Southeast,3804
f84fa566034f5e8e880a07ec624c56af,Indaiatuba,SP,Southeast,13330
4c1c7281388a33dd06daac44f9fadbd1,Marilia,SP,Southeast,17510
2063dd1b9f568df1c16741ea7d3e6adb,Guarapuava,PR,South,85065
9cea4682e16655f7da87f406902e989e,Araucaria,PR,South,83707
b1ac6ea7895bc3dd6f0f6f4abbdd2821,Canoas,RS,South,92030
851773c885feb5e2da3b4f82bc2b17ce,Lencois Paulista,SP,Southeast,18683
0ff83046c3fa22efee8ecf291888b191,Caxias Do Sul,RS,South,95110
2b2fed75b8e5ea3a052fc4c0825da485,Juiz De Fora,MG,Southeast,36015
9f50216bfd01913736a55a11b55ea842,Taubate,SP,Southeast,12020
2d518637f53161b973e01f56ea4bb88e,Sao Paulo,SP,Southeast,2992
aafe36600ce604f205b86b5084d3d767,Sao Jose,SC,South,88115
efff9341f3f8f5237b44ff67ed36a7bf,Vitoria,ES,Southeast,29090
